title,recipe_link,img_link,ingredients,yield,nutrients,region,subregion,meal_type,total_calories,total_protein,total_fat,total_carb
Basil Pesto Bread Rounds,https://www.allrecipes.com/recipe/42027/basil-pesto-bread-rounds/,https://www.allrecipes.com/thmb/27LooKHQX0GUZtG6wU0dH3xzZ1Q=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1444380-5e817dcf4adb4bc2ac21ba004ecbdb69.jpg,"['1 (1 pound) loaf French baguette', '0.66666668653488 cup mayonnaise', '0.33333334326744 cup basil pesto', '2 cloves garlic, minced', '0.5 cup freshly grated Parmesan cheese', 'salt to taste']",8 servings,"{'calories': '375 kcal', 'carbohydrateContent': '34 g', 'cholesterolContent': '16 mg', 'fiberContent': '2 g', 'proteinContent': '11 g', 'saturatedFatContent': '5 g', 'sodiumContent': '648 mg', 'sugarContent': '2 g', 'fatContent': '22 g', 'unsaturatedFatContent': '0 g'}",european,italian,appetizer,2881.77,73.92,177.24,251.31
Basque Cake,https://www.allrecipes.com/recipe/8228/basque-cake/,https://www.allrecipes.com/thmb/0pgxa3WX3HBQUdPW8CV8MguNZTE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/649927-47fe251a862a47ec93dc54a0df914fbd.jpg,"['1.125 cups milk', '0.33300000429153 cup white sugar', '0.33300000429153 cup white sugar', '2 tablespoons all-purpose flour', '2 eggs', '1 teaspoon vanilla extract', '1.125 cups all-purpose flour', '0.5 teaspoon baking powder', '1.125 cups white sugar', '3 eggs']",12 servings,"{'calories': '205 kcal', 'carbohydrateContent': '41 g', 'cholesterolContent': '79 mg', 'fiberContent': '0 g', 'proteinContent': '5 g', 'saturatedFatContent': '1 g', 'sodiumContent': '59 mg', 'sugarContent': '31 g', 'fatContent': '3 g', 'unsaturatedFatContent': '0 g'}",european,spanish,na,2451.91,56.49,30.71,490.79
Battenburg Cake,https://www.allrecipes.com/recipe/7570/battenburg-cake/,https://www.allrecipes.com/thmb/l5OKeNYHAFURlp70NYpMt1KwFxk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2692736-battenburg-cake-Sadice-4x3-1-5daadd8695134e95920d4dfbb38f7137.jpg,"['1 cup butter, softened', '1 cup white sugar', '3 eggs', '0.25 teaspoon vanilla extract', '2 cups all-purpose flour', '1 teaspoon baking powder', '0.125 teaspoon salt', '2 drops red food coloring', '1 cup apricot preserves', '2 cups ground almonds', ""3 cups confectioners' sugar"", '1 egg, room temperature', '1.5 teaspoons lemon juice', '0.25 teaspoon almond extract']",12 servings,"{'calories': '646 kcal', 'carbohydrateContent': '86 g', 'cholesterolContent': '103 mg', 'fiberContent': '4 g', 'proteinContent': '11 g', 'saturatedFatContent': '11 g', 'sodiumContent': '209 mg', 'sugarContent': '59 g', 'fatContent': '32 g', 'unsaturatedFatContent': '0 g'}",european,uk_ireland,na,7316.08,113,351.26,987.61
BaumKuchen,https://www.allrecipes.com/recipe/7433/baumkuchen/,https://www.allrecipes.com/thmb/yyJej--SJablArRD8hNQhvysFX0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7433_Baumkuchen_MFS_01-1-2000-f42e1cb250554f1694bee1bd93beb8db.jpg,"['0.875 cup unsalted butter, softened', ""1 cup sifted confectioners' sugar"", '0.875 cup cornstarch', '5.5 ounces almond paste', '1.5 teaspoons vanilla extract', '1 pinch salt', '2 egg yolks', '6 egg whites', '0.75 cup white sugar', '0.75 cup all-purpose flour', '9 (1 ounce) squares semisweet chocolate', '2.5 teaspoons vegetable oil']",12 servings,"{'calories': '462 kcal', 'carbohydrateContent': '56 g', 'cholesterolContent': '70 mg', 'fiberContent': '2 g', 'proteinContent': '6 g', 'saturatedFatContent': '13 g', 'sodiumContent': '33 mg', 'sugarContent': '34 g', 'fatContent': '26 g', 'unsaturatedFatContent': '0 g'}",european,swiss,na,5480.92,63.39,303.48,675.26
Bavarian Pretzels,https://www.allrecipes.com/recipe/285589/bavarian-pretzels/,https://www.allrecipes.com/thmb/6I6D2vRtbVG7Ht-OaMiW20H7iTw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/bavarian-pretzels_chef-john-4f63bd3a8149483c9c872def33d81938.jpg,"['1 tablespoon brown sugar', '0.5 cup warm water', '0.5 teaspoon active dry yeast', '2 tablespoons butter, melted', '0.5 cup lager-style beer', '3.3333332538605 cups bread flour', '2 teaspoons kosher salt', '1 teaspoon butter, softened', 'nonstick cooking spray', '1 pinch flaked sea salt, or to taste', '0.33333334326744 cup baking soda', '2.5 cups hot water']",8 servings,"{'calories': '224 kcal', 'carbohydrateContent': '39 g', 'cholesterolContent': '9 mg', 'fiberContent': '1 g', 'proteinContent': '6 g', 'saturatedFatContent': '2 g', 'sodiumContent': '3037 mg', 'sugarContent': '2 g', 'fatContent': '4 g', 'unsaturatedFatContent': '0 g'}",european,german,bread,2139.38,57.94,34.83,359.48
Bay Breeze Cocktail,https://www.allrecipes.com/recipe/221302/baybreeze-cocktail/,https://cf-images.us-east-1.prod.boltdns.net/v1/static/1033249144001/46e4fe6a-f01c-4c9a-984d-4dc82abc7d55/4b4fced6-2e74-4ed7-8b11-3815d432dbd4/1280x720/match/image.jpg,"['1 cup ice', '2 fluid ounces cranberry juice', '2 fluid ounces pineapple juice', '1.5 fluid ounces vodka', '1 lime wedge for garnish']",1 serving,"{'calories': '184 kcal', 'carbohydrateContent': '24 g', 'fiberContent': '2 g', 'proteinContent': '1 g', 'sodiumContent': '12 mg', 'sugarContent': '15 g', 'fatContent': '0 g', 'unsaturatedFatContent': '0 g'}",usa,state_ca,na,176.78,0.86,0.28,21.63
Bayou Samburgers,https://www.allrecipes.com/recipe/53647/bayou-samburgers/,https://www.allrecipes.com/thmb/lHhocepo5HTx5sgW3m9XEzzKiwc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/654336-7cedaafa83ef443d8e489dfceadf4ae5.jpg,"['2.5 pounds extra lean ground beef', '4 cloves roasted garlic, chopped', '1 pinch garlic pepper', '1 pinch lemon pepper', '1 pinch Cajun seasoning', '4 slices sweet onion, 1/2 inch thick', '4 large Hawaiian sweet rolls', '4 slices American cheese', '4 slices smoked Edam cheese', '4 green leaf lettuce leaves', '3 roma (plum) tomatoes, sliced', '8 dill pickle slices', '1 teaspoon Creole mustard', '1 tablespoon creamy salad dressing, e.g. Miracle Whip ™', '1 tablespoon ketchup']",4 servings,"{'calories': '1159 kcal', 'carbohydrateContent': '63 g', 'cholesterolContent': '286 mg', 'fiberContent': '6 g', 'proteinContent': '88 g', 'saturatedFatContent': '27 g', 'sodiumContent': '2970 mg', 'sugarContent': '14 g', 'fatContent': '60 g', 'unsaturatedFatContent': '0 g'}",usa,southern,main,3339.92,395.4,124.18,151.92
Bazlama - Turkish Flat Bread,https://www.allrecipes.com/recipe/215599/bazlama-turkish-flat-bread/,https://www.allrecipes.com/thmb/2mxGyLHv5G6_q2WfEulzj3uSQXY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8605224-9742b31157e34b84904a1097885479ea.jpg,"['1 (.25 ounce) package active dry yeast', '1 tablespoon white sugar', '1 tablespoon salt', '1.5 cups warm water (110 degrees F/45 degrees C)', '0.5 cup Greek-style yogurt', '4 cups all-purpose flour']",4 servings,"{'calories': '505 kcal', 'carbohydrateContent': '100 g', 'cholesterolContent': '6 mg', 'fiberContent': '4 g', 'proteinContent': '15 g', 'saturatedFatContent': '2 g', 'sodiumContent': '1766 mg', 'sugarContent': '5 g', 'fatContent': '4 g', 'unsaturatedFatContent': '0 g'}",middle_eastern,na,na,5198.63,333.89,86.7,767.96
Bazlama - Turkish Flat Bread,https://www.allrecipes.com/recipe/215599/bazlama-turkish-flat-bread/,https://www.allrecipes.com/thmb/2mxGyLHv5G6_q2WfEulzj3uSQXY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8605224-9742b31157e34b84904a1097885479ea.jpg,"['1 (.25 ounce) package active dry yeast', '1 tablespoon white sugar', '1 tablespoon salt', '1.5 cups warm water (110 degrees F/45 degrees C)', '0.5 cup Greek-style yogurt', '4 cups all-purpose flour']",4 servings,"{'calories': '505 kcal', 'carbohydrateContent': '100 g', 'cholesterolContent': '6 mg', 'fiberContent': '4 g', 'proteinContent': '15 g', 'saturatedFatContent': '2 g', 'sodiumContent': '1766 mg', 'sugarContent': '5 g', 'fatContent': '4 g', 'unsaturatedFatContent': '0 g'}",middle_eastern,turkish,na,5198.63,333.89,86.7,767.96
Bean Soup With Kale,https://www.allrecipes.com/recipe/78023/bean-soup-with-kale/,https://www.allrecipes.com/thmb/QvweT_qlrJwvAxPSyQJMX9uddEA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9278914-efc8d7304e6c4203a6188423dd047d6b.jpg,"['1 tablespoon olive oil or canola oil', '8 large garlic cloves, crushed or minced', '1 medium yellow onion, chopped', '4 cups chopped raw kale', '4 cups low-fat, low-sodium chicken or vegetable broth', '2 (15 ounce) cans white beans, such as cannellini or navy, undrained', '4 plum tomatoes, chopped', '2 teaspoons dried Italian herb seasoning', 'Salt and pepper to taste', '1 cup chopped parsley']",8 servings,"{'calories': '182 kcal', 'carbohydrateContent': '31 g', 'fiberContent': '7 g', 'proteinContent': '11 g', 'saturatedFatContent': '0 g', 'sodiumContent': '220 mg', 'sugarContent': '2 g', 'fatContent': '3 g', 'unsaturatedFatContent': '0 g'}",european,italian,soups_and_stews,2219.74,181.14,35.92,309.34
Bean and Honey Burrito Casserole,https://www.allrecipes.com/recipe/203299/bean-and-honey-burrito-casserole/,https://www.allrecipes.com/thmb/BvwWr8Y7YMnm6irkNYfCQgHPRCQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/741734-9e7ca21324c94473a510e11274666ac6.jpg,"['1.5 cups cooked yellow rice', '1 serving cooking spray', '8 (8 inch) flour tortillas', '0.25 cup prepared yellow mustard', '0.25 cup sour cream', '0.33333334326744 cup honey', '0.5 cup diced red bell pepper', '0.5 cup diced green bell pepper', '1 (15 ounce) can garbanzo beans, drained', '1 (15 ounce) can black beans, rinsed and drained', '1 cup corn kernels', '2 cups shredded cooked chicken', '0.5 cup shredded mozzarella cheese', '0.5 cup shredded Cheddar cheese', '1.5 teaspoons ground cumin', '1 tablespoon honey']",8 servings,"{'calories': '446 kcal', 'carbohydrateContent': '63 g', 'cholesterolContent': '44 mg', 'fiberContent': '5 g', 'proteinContent': '21 g', 'saturatedFatContent': '5 g', 'sodiumContent': '602 mg', 'sugarContent': '15 g', 'fatContent': '13 g', 'unsaturatedFatContent': '0 g'}",usa,state_fl,na,4333.75,194.1,130.09,612.28
Bean-Hole Beans,https://www.allrecipes.com/recipe/32033/bean-hole-beans/,https://www.allrecipes.com/thmb/S0EnMIUgbDZF0HLdVnKvIw1YIUk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/617702-08be6ca8ceb34d85a1af9148e2539320.jpg,"['10 cups dried great Northern beans', '1 pound salt pork', '2 onions', '2.5 cups molasses', '1 teaspoon black pepper', '4 teaspoons dry hot mustard', '0.5 cup butter']",30 servings,"{'calories': '390 kcal', 'carbohydrateContent': '51 g', 'cholesterolContent': '21 mg', 'fiberContent': '10 g', 'proteinContent': '13 g', 'saturatedFatContent': '7 g', 'sodiumContent': '251 mg', 'sugarContent': '16 g', 'fatContent': '16 g', 'unsaturatedFatContent': '0 g'}",usa,new_england,na,8838.68,174.85,467.12,1024.56
Bean-Hole Beans,https://www.allrecipes.com/recipe/32033/bean-hole-beans/,https://www.allrecipes.com/thmb/S0EnMIUgbDZF0HLdVnKvIw1YIUk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/617702-08be6ca8ceb34d85a1af9148e2539320.jpg,"['10 cups dried great Northern beans', '1 pound salt pork', '2 onions', '2.5 cups molasses', '1 teaspoon black pepper', '4 teaspoons dry hot mustard', '0.5 cup butter']",30 servings,"{'calories': '390 kcal', 'carbohydrateContent': '51 g', 'cholesterolContent': '21 mg', 'fiberContent': '10 g', 'proteinContent': '13 g', 'saturatedFatContent': '7 g', 'sodiumContent': '251 mg', 'sugarContent': '16 g', 'fatContent': '16 g', 'unsaturatedFatContent': '0 g'}",usa,state_me,na,8838.68,174.85,467.12,1024.56
Beaten Biscuits,https://www.allrecipes.com/recipe/6927/beaten-biscuits/,https://www.allrecipes.com/thmb/gQkMstzyghhZtoGC9-sY8DrCURY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/72988-4066ac37373543e3b50177cb77142955.jpg,"['2 cups all-purpose flour', '0.25 teaspoon salt', '0.25 teaspoon baking powder', '1.5 tablespoons white sugar', '0.25 cup lard, chilled and cut into small pieces', '0.33329999446869 cup light cream', '2 tablespoons cold water']",24 servings,"{'calories': '67 kcal', 'carbohydrateContent': '9 g', 'cholesterolContent': '4 mg', 'fiberContent': '0 g', 'proteinContent': '1 g', 'saturatedFatContent': '1 g', 'sodiumContent': '31 mg', 'sugarContent': '1 g', 'fatContent': '3 g', 'unsaturatedFatContent': '0 g'}",usa,state_md,na,1597.01,28.17,68.83,212.15
Beaufort Stew,https://www.allrecipes.com/recipe/39302/beaufort-stew/,https://www.allrecipes.com/thmb/_7saVzEYJ3OR3Dw41VXpQVe-yLY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/792536-5d069d337fc9482389351e2e91c6c901.jpg,"['1 pound smoked sausage links, sliced', '10 frozen small corn cobs', '10 small red potatoes', '1 (3 ounce) package dry crab boil', '1.5 pounds unpeeled, large fresh shrimp', 'salt to taste']",8 servings,"{'calories': '548 kcal', 'carbohydrateContent': '55 g', 'cholesterolContent': '168 mg', 'fiberContent': '6 g', 'proteinContent': '34 g', 'saturatedFatContent': '7 g', 'sodiumContent': '1303 mg', 'sugarContent': '6 g', 'fatContent': '20 g', 'unsaturatedFatContent': '0 g'}",usa,southern,soups_and_stews,4228.35,294.79,146.01,462.68
Beaufort Stew,https://www.allrecipes.com/recipe/39302/beaufort-stew/,https://www.allrecipes.com/thmb/_7saVzEYJ3OR3Dw41VXpQVe-yLY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/792536-5d069d337fc9482389351e2e91c6c901.jpg,"['1 pound smoked sausage links, sliced', '10 frozen small corn cobs', '10 small red potatoes', '1 (3 ounce) package dry crab boil', '1.5 pounds unpeeled, large fresh shrimp', 'salt to taste']",8 servings,"{'calories': '548 kcal', 'carbohydrateContent': '55 g', 'cholesterolContent': '168 mg', 'fiberContent': '6 g', 'proteinContent': '34 g', 'saturatedFatContent': '7 g', 'sodiumContent': '1303 mg', 'sugarContent': '6 g', 'fatContent': '20 g', 'unsaturatedFatContent': '0 g'}",usa,state_sc,na,4228.35,294.79,146.01,462.68
Beautiful Salad,https://www.allrecipes.com/recipe/73686/beautiful-salad/,https://www.allrecipes.com/thmb/_fKdOreMFNSm3jODbWpXPyeyRUI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/330492-5f1eba33a6de43b2abaf87a5f9d2df09.jpg,"['8 cups baby spinach leaves', '0.5 medium red onion, sliced and separated into rings', '1 (11 ounce) can mandarin oranges, drained', '1.5 cups sweetened dried cranberries', '1 cup honey-roasted sliced almonds', '1 cup crumbled feta cheese', '1 cup balsamic vinaigrette salad dressing, or to taste']",6 servings,"{'calories': '459 kcal', 'carbohydrateContent': '44 g', 'cholesterolContent': '22 mg', 'fiberContent': '6 g', 'proteinContent': '10 g', 'saturatedFatContent': '6 g', 'sodiumContent': '811 mg', 'sugarContent': '31 g', 'fatContent': '30 g', 'unsaturatedFatContent': '0 g'}",usa,state_ca,na,3861.82,89.32,147.42,622.4
Becky's Chicken Salad,https://www.allrecipes.com/recipe/8565/beckys-chicken-salad/,https://www.allrecipes.com/thmb/XT2HN0iframr7eaN_llCmT0KJKc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2384251-17b286bf0d484d6ea1c958d6fa5e05c5.jpg,"['2.5 cups diced and chilled, cooked chicken meat', '1 cup chopped celery', '1 cup sliced, seedless grapes', '0.5 cup sliced almonds', '2 tablespoons chopped fresh parsley', '1 teaspoon salt', '1 cup mayonnaise', '0.25 cup heavy whipping cream']",10 servings,"{'calories': '274 kcal', 'carbohydrateContent': '5 g', 'cholesterolContent': '43 mg', 'fiberContent': '1 g', 'proteinContent': '11 g', 'saturatedFatContent': '5 g', 'sodiumContent': '388 mg', 'sugarContent': '3 g', 'fatContent': '24 g', 'unsaturatedFatContent': '0 g'}",usa,state_ca,salad,2702.03,81.57,245.18,48.57
Bee Sting Cake (Bienenstich),https://www.allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii/,https://www.allrecipes.com/thmb/5sQMCnpzeaWtUbd2_SIyTCNXzOw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3894148-f2b05b1897e34a7eb8e8a8e61adce903.jpg,"['1.625 cups all-purpose flour', '1 tablespoon active dry yeast', '2 tablespoons white sugar', '1 pinch salt', '0.75 cup lukewarm milk', '3 tablespoons butter', '3 tablespoons butter', ""1.5 tablespoons confectioners' sugar"", '1 tablespoon milk', '0.625 cup sliced almonds', '1 tablespoon honey', '1.5 cups milk', '0.33329999446869 cup cornstarch', '1 tablespoon white sugar', '1 egg, beaten', '1 teaspoon almond extract', '1 cup heavy whipping cream', '0.5 tablespoon cream of tartar']",16 servings,"{'calories': '226 kcal', 'carbohydrateContent': '20 g', 'cholesterolContent': '46 mg', 'fiberContent': '1 g', 'proteinContent': '5 g', 'saturatedFatContent': '7 g', 'sodiumContent': '56 mg', 'sugarContent': '6 g', 'fatContent': '14 g', 'unsaturatedFatContent': '0 g'}",european,german,"na,na",3380.03,72.68,207.69,315.95
Beef Asado,https://www.allrecipes.com/recipe/212913/beef-asado/,https://www.allrecipes.com/thmb/U_GCpT7B8gib-ltI-vGWhT3Q2sQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8134621-5583cbf66a2949cc83064bf1b482392c.jpg,"['1 (4 pound) beef chuck roast, quartered', 'salt and pepper to taste', '2 tablespoons cooking oil', '1 onion, diced', '2 cloves garlic, crushed', '2 large tomatoes, chopped', '1 tablespoon whole peppercorns, crushed', '1 (5 ounce) jar pitted Manzanilla olives', '1 onion, quartered', '2 bay leaves', '2 beef bouillon cubes', '0.5 cup ketchup', '1 large red bell pepper, sliced', '4 small potatoes, peeled and quartered', '1 tablespoon corn flour', '1 teaspoon water']",6 servings,"{'calories': '639 kcal', 'carbohydrateContent': '35 g', 'cholesterolContent': '138 mg', 'fiberContent': '5 g', 'proteinContent': '40 g', 'saturatedFatContent': '14 g', 'sodiumContent': '1194 mg', 'sugarContent': '10 g', 'fatContent': '38 g', 'unsaturatedFatContent': '0 g'}",asian,filipino,main,5570.77,472.2,323.83,212.16
Beef Bourguignon II,https://www.allrecipes.com/recipe/16905/beef-bourguignon-ii/,https://www.allrecipes.com/thmb/GYwusIC9d93iskc70poEemmCRHM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/282766-88f0f21fe65d4a0086347933cc826dff.jpg,"['0.25 cup all-purpose flour', '1 teaspoon salt', '0.5 teaspoon ground black pepper', '2 pounds cubed stew meat', '4 tablespoons butter', '1 onion, chopped', '2 carrots, chopped', '1 clove garlic, minced', '2 cups red wine', '1 bay leaf', '3 tablespoons chopped fresh parsley', '0.5 teaspoon dried thyme', '1 (6 ounce) can sliced mushrooms', '1 (16 ounce) can canned onions']",4 servings,"{'calories': '583 kcal', 'carbohydrateContent': '22 g', 'cholesterolContent': '125 mg', 'fiberContent': '4 g', 'proteinContent': '32 g', 'saturatedFatContent': '15 g', 'sodiumContent': '1333 mg', 'sugarContent': '7 g', 'fatContent': '31 g', 'unsaturatedFatContent': '0 g'}",european,french,main,2829.35,305.72,109.76,74.7
Beef Bourguignon Without the Burgundy,https://www.allrecipes.com/recipe/236700/beef-bourguignon-without-the-burgundy/,https://www.allrecipes.com/thmb/Kh9yWeTRG2KuvwsXtq-JDndIZmo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3829055-ea216a850beb4ce8b2fffb1c73153a53.jpg,"['1 (2 1/2 pound) boneless beef chuck roast, cut into 2-inch cubes', 'salt and freshly ground black pepper to taste', '2 tablespoons vegetable oil', '1 onion, chopped', '1 tablespoon butter', '2 tablespoons flour', '2 cups Merlot wine', '2 cups beef broth', '2 carrots, cut into 1-inch pieces', '2 stalks celery, cut into 1/2-inch pieces', '4 sprigs fresh thyme', '1 bay leaf']",4 servings,"{'calories': '550 kcal', 'carbohydrateContent': '12 g', 'cholesterolContent': '139 mg', 'fiberContent': '2 g', 'proteinContent': '41 g', 'saturatedFatContent': '9 g', 'sodiumContent': '585 mg', 'sugarContent': '4 g', 'fatContent': '27 g', 'unsaturatedFatContent': '0 g'}",european,french,soups_and_stews,3584.15,289.35,213.77,43.52
Beef Brisket with Chipotle Tomatillo Sauce,https://www.allrecipes.com/recipe/206870/beef-brisket-with-chipotle-tomatillo-sauce/,https://www.allrecipes.com/thmb/a_d4YHVjZVQi_N-eo-S9Du7zmm8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1004045-1523a15116b14d0c9793e48cee214a1c.jpg,"['2 (11 ounce) cans whole tomatillos, drained', '1 (7 ounce) can chipotle peppers in adobo sauce', '1 (8 ounce) can tomato sauce', '1 cup water', '2 teaspoons salt', '1 teaspoon brown sugar', '2 tablespoons olive oil', '1 yellow onion, chopped', '4 cloves garlic, chopped', '1 (3 pound) beef brisket']",6 servings,"{'calories': '809 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '164 mg', 'fiberContent': '6 g', 'proteinContent': '40 g', 'saturatedFatContent': '25 g', 'sodiumContent': '1593 mg', 'sugarContent': '5 g', 'fatContent': '65 g', 'unsaturatedFatContent': '0 g'}",usa,jewish,main,4652.34,407.26,292.46,86.34
